timestamp,description,url,embed_title,tweet_type,financial_info,sentiment,tickers_list,ticker,exchanges,price,percentage_change,4h_ta_result,4h_ta_details,1d_ta_result,1d_ta_details
2023-06-07T21:03:59.026000+00:00,"$MSFT

Down big but guess what?  Was ALSO overbought, needed this, and hit the trendline support... 

this is one I would easily shift more money into Jan calls if we get a big down day and more opportunity",https://twitter.com/ShardiB2/status/1666551574749933570,ShardiB2 tweeted about MSFT,tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '323.38', 'percentage_change': '-3.19%', '4h_ta_result': 'NEUTRAL', '4h_ta_details': '9 buy, 8 hold, 9 sell', '1d_ta_result': 'NEUTRAL', '1d_ta_details': '11 buy, 10 hold, 5 sell'}]",Bearish,['$MSFT'],$MSFT,[],323.38,-3.19%,NEUTRAL,"9 buy, 8 hold, 9 sell",NEUTRAL,"11 buy, 10 hold, 5 sell"
2023-06-07T20:14:51.963000+00:00,"-$628 on the day 

Traded: $AMD",https://twitter.com/Albert_trades/status/1666539214052179970,Albert_trades tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '117.83', 'percentage_change': '-5.43%', '4h_ta_result': 'NEUTRAL', '4h_ta_details': '10 buy, 10 hold, 6 sell', '1d_ta_result': 'BUY', '1d_ta_details': '13 buy, 10 hold, 3 sell'}]",Neutral,['$AMD'],$AMD,[],117.83,-5.43%,NEUTRAL,"10 buy, 10 hold, 6 sell",BUY,"13 buy, 10 hold, 3 sell"
2023-06-07T14:59:22.939000+00:00,"$MSFT

Down 7, letting off some steam which was necessary, almost to the trend line, could be interesting here",https://twitter.com/ShardiB2/status/1666459819757191169,ShardiB2 tweeted about MSFT,tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '326.86', 'percentage_change': '-2.09%', '4h_ta_result': 'SELL', '4h_ta_details': '8 buy, 9 hold, 9 sell', '1d_ta_result': 'NEUTRAL', '1d_ta_details': '11 buy, 10 hold, 5 sell'}]",Bearish,['$MSFT'],$MSFT,[],326.86,-2.09%,SELL,"8 buy, 9 hold, 9 sell",NEUTRAL,"11 buy, 10 hold, 5 sell"
2023-06-06T15:22:44.004000+00:00,"$AAPL

This company reached its prime. Things will likely only go downhill from here. 

By late 2024 or H1 2025, it likely goes all the way down to 35-45$.",https://twitter.com/MFHoz/status/1666103308933554180,MFHoz tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '178.2', 'percentage_change': '-0.77%', '4h_ta_result': 'BUY', '4h_ta_details': '12 buy, 10 hold, 4 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 10 hold, 2 sell'}]",Bearish,['$AAPL'],$AAPL,[],178.2,-0.77%,BUY,"12 buy, 10 hold, 4 sell",BUY,"14 buy, 10 hold, 2 sell"
2023-06-06T14:50:45.946000+00:00,$AMZN breaking higher above $126   👀,https://twitter.com/optionsprochick/status/1666095263570886663,optionsprochick tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '126.65', 'percentage_change': '+1.07%', '4h_ta_result': 'BUY', '4h_ta_details': '14 buy, 10 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '15 buy, 9 hold, 2 sell'}]",Bullish,['$AMZN'],$AMZN,[],126.65,+1.07%,BUY,"14 buy, 10 hold, 2 sell",BUY,"15 buy, 9 hold, 2 sell"
2023-06-06T14:04:52.011000+00:00,"$AMD

A lesson why you buy dips

If you believe, like I do, that we are early in the bull, you buy dips on things like $AMD and $NVDA",https://twitter.com/ShardiB2/status/1666083712205983748,"ShardiB2 tweeted about AMD, NVDA",tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '122.43', 'percentage_change': '+3.68%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 10 hold, 1 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 10 hold, 0 sell'}, {'ticker': '$NVDA', 'exchanges': [], 'price': '388.64', 'percentage_change': '-0.79%', '4h_ta_result': 'BUY', '4h_ta_details': '12 buy, 10 hold, 4 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 9 hold, 3 sell'}]",Bullish,"['$AMD', '$NVDA']",$AMD,[],122.43,+3.68%,BUY,"15 buy, 10 hold, 1 sell",STRONG_BUY,"16 buy, 10 hold, 0 sell"
2023-06-05T20:56:27.971000+00:00,$AAPL (daily) probably the worst thing that could have happen after hitting all time highs.,https://twitter.com/kpak82/status/1665824906158768135,kpak82 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '179.58', 'percentage_change': '-0.76%', '4h_ta_result': 'BUY', '4h_ta_details': '14 buy, 10 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 7 hold, 5 sell'}]",Bearish,['$AAPL'],$AAPL,[],179.58,-0.76%,BUY,"14 buy, 10 hold, 2 sell",BUY,"14 buy, 7 hold, 5 sell"
2023-06-05T19:31:16.978000+00:00,"$AAPL

Still looks great..",https://twitter.com/ShardiB2/status/1665803469054259200,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '179.56', 'percentage_change': '-0.77%', '4h_ta_result': 'BUY', '4h_ta_details': '12 buy, 10 hold, 4 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 7 hold, 5 sell'}]",Bullish,['$AAPL'],$AAPL,[],179.56,-0.77%,BUY,"12 buy, 10 hold, 4 sell",BUY,"14 buy, 7 hold, 5 sell"
2023-06-05T19:17:26.521000+00:00,$AAPL,https://twitter.com/ByzGeneral/status/1665799966562893829,ByzGeneral tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '179.21', 'percentage_change': '-0.97%', '4h_ta_result': 'BUY', '4h_ta_details': '14 buy, 8 hold, 4 sell', '1d_ta_result': 'BUY', '1d_ta_details': '15 buy, 9 hold, 2 sell'}]",Neutral,['$AAPL'],$AAPL,[],179.21,-0.97%,BUY,"14 buy, 8 hold, 4 sell",BUY,"15 buy, 9 hold, 2 sell"
2023-06-05T18:51:34.059000+00:00,"$AAPL

Nasty daily candle in progress",https://twitter.com/Nebraskangooner/status/1665793476762402816,Nebraskangooner tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '180.38', 'percentage_change': '-0.32%', '4h_ta_result': 'BUY', '4h_ta_details': '14 buy, 9 hold, 3 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 8 hold, 4 sell'}]",Bullish,['$AAPL'],$AAPL,[],180.38,-0.32%,BUY,"14 buy, 9 hold, 3 sell",BUY,"14 buy, 8 hold, 4 sell"
2023-06-05T18:23:03.985000+00:00,"$AAPL

Going into the glasses...",https://twitter.com/ShardiB2/status/1665786304267710466,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '183.31', 'percentage_change': '+1.29%', '4h_ta_result': 'BUY', '4h_ta_details': '14 buy, 6 hold, 6 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 9 hold, 1 sell'}]",Neutral,['$AAPL'],$AAPL,[],183.31,+1.29%,BUY,"14 buy, 6 hold, 6 sell",STRONG_BUY,"16 buy, 9 hold, 1 sell"
2023-06-05T17:52:17.099000+00:00,"$AAPL

S/R test",https://twitter.com/ShardiB2/status/1665778557073727494,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '182.685', 'percentage_change': '+0.95%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 6 hold, 5 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 9 hold, 1 sell'}]",Neutral,['$AAPL'],$AAPL,[],182.685,+0.95%,BUY,"15 buy, 6 hold, 5 sell",STRONG_BUY,"16 buy, 9 hold, 1 sell"
2023-06-05T17:39:05.062000+00:00,"$AAPL

1hr reversing....cmon AR/VR/AI....  give us something good...",https://twitter.com/ShardiB2/status/1665775232676659203,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '183.49', 'percentage_change': '+1.38%', '4h_ta_result': 'STRONG_BUY', '4h_ta_details': '16 buy, 9 hold, 1 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 10 hold, 0 sell'}]",Bearish,['$AAPL'],$AAPL,[],183.49,+1.38%,STRONG_BUY,"16 buy, 9 hold, 1 sell",STRONG_BUY,"16 buy, 10 hold, 0 sell"
2023-06-05T17:14:40.998000+00:00,"How can you not like WWDC?

$AAPL just introduces tons of new products that all their minions will buy buy buy and expands their product line to produce even more revenue..

Selling off on revenue expansion opportunities seems weird, but we'll see after it's over.....  RN 🍏🍏🍏",https://twitter.com/ShardiB2/status/1665769091494207488,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '184.94', 'percentage_change': '+2.16%', '4h_ta_result': 'STRONG_BUY', '4h_ta_details': '17 buy, 8 hold, 1 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 10 hold, 0 sell'}]",Bullish,['$AAPL'],$AAPL,[],184.94,+2.16%,STRONG_BUY,"17 buy, 8 hold, 1 sell",STRONG_BUY,"16 buy, 10 hold, 0 sell"
2023-06-05T13:58:14.326000+00:00,"$AAPL

S/R test...",https://twitter.com/ShardiB2/status/1665719656303190018,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '183.17', 'percentage_change': '+1.21%', '4h_ta_result': 'STRONG_BUY', '4h_ta_details': '16 buy, 9 hold, 1 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 10 hold, 0 sell'}]",Neutral,['$AAPL'],$AAPL,[],183.17,+1.21%,STRONG_BUY,"16 buy, 9 hold, 1 sell",STRONG_BUY,"16 buy, 10 hold, 0 sell"
2023-06-05T11:09:32.062000+00:00,"$AAPL Just Reached A NEW All Time High 📈

It has taken Apple about 1.5 years to get back to it's previous all time high.

Apple has rallied +47% from the bottom at the start of 2023.",https://twitter.com/DaanCrypto/status/1665677200257851393,DaanCrypto tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '180.95', 'percentage_change': '+0.48%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 9 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '15 buy, 9 hold, 2 sell'}]",Bullish,['$AAPL'],$AAPL,[],180.95,+0.48%,BUY,"15 buy, 9 hold, 2 sell",BUY,"15 buy, 9 hold, 2 sell"
2023-06-05T02:02:31.193000+00:00,"$AAPL

WWDC tomorrow... can we get an  AI mention on top of those AR/VR Glasses? (which look pretty awesome, may blow people away)

Naz futures down 40 RN, I asked AI what the past results of WWDC on $AAPL stock has been, results below, stock has not actually moved much",https://twitter.com/ShardiB2/status/1665539541023768576,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '180.95', 'percentage_change': '+0.48%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 9 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '15 buy, 9 hold, 2 sell'}]",Bearish,['$AAPL'],$AAPL,[],180.95,+0.48%,BUY,"15 buy, 9 hold, 2 sell",BUY,"15 buy, 9 hold, 2 sell"
2023-06-03T01:45:07.179000+00:00,"$NVDA When everyone tells u technicals dont matter and that you will miss out on something big, that's usually when technicals start working along w/gravity and laws of nature. 
You always have a choice not to chase at the top of a range and wait for a better buy point.",https://twitter.com/kpak82/status/1664810385461968897,kpak82 tweeted about NVDA,tweet,"[{'ticker': '$NVDA', 'exchanges': [], 'price': '393.27', 'percentage_change': '-1.13%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 10 hold, 1 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 7 hold, 5 sell'}]",Bearish,['$NVDA'],$NVDA,[],393.27,-1.13%,BUY,"15 buy, 10 hold, 1 sell",BUY,"14 buy, 7 hold, 5 sell"
2023-06-02T22:49:13.236000+00:00,$AMZN (daily) shooting star at major resistance.,https://twitter.com/kpak82/status/1664766119461232642,kpak82 tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '124.25', 'percentage_change': '+1.19%', '4h_ta_result': 'BUY', '4h_ta_details': '14 buy, 7 hold, 5 sell', '1d_ta_result': 'BUY', '1d_ta_details': '15 buy, 8 hold, 3 sell'}]",Bearish,['$AMZN'],$AMZN,[],124.25,+1.19%,BUY,"14 buy, 7 hold, 5 sell",BUY,"15 buy, 8 hold, 3 sell"
2023-06-02T21:39:34.131000+00:00,$AAPL (daily) Doji,https://twitter.com/kpak82/status/1664748591376678916,kpak82 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '180.95', 'percentage_change': '+0.48%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 9 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '15 buy, 9 hold, 2 sell'}]",Neutral,['$AAPL'],$AAPL,[],180.95,+0.48%,BUY,"15 buy, 9 hold, 2 sell",BUY,"15 buy, 9 hold, 2 sell"
2023-06-02T20:18:14.024000+00:00,$AAPL (weekly) inverted chart,https://twitter.com/kpak82/status/1664728123164839936,kpak82 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '180.95', 'percentage_change': '+0.48%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 9 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '15 buy, 9 hold, 2 sell'}]",Neutral,['$AAPL'],$AAPL,[],180.95,+0.48%,BUY,"15 buy, 9 hold, 2 sell",BUY,"15 buy, 9 hold, 2 sell"
2023-06-02T20:12:48.485000+00:00,$AAPL (weekly) Double top. Highest weekly close ever.,https://twitter.com/kpak82/status/1664726758522777600,kpak82 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '180.95', 'percentage_change': '+0.48%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 9 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '15 buy, 9 hold, 2 sell'}]",Bullish,['$AAPL'],$AAPL,[],180.95,+0.48%,BUY,"15 buy, 9 hold, 2 sell",BUY,"15 buy, 9 hold, 2 sell"
2023-06-02T19:59:50.178000+00:00,$AMD (weekly) resistance,https://twitter.com/kpak82/status/1664723494557429762,kpak82 tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '117.785', 'percentage_change': '-1.43%', '4h_ta_result': 'NEUTRAL', '4h_ta_details': '12 buy, 10 hold, 4 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 10 hold, 2 sell'}]",Neutral,['$AMD'],$AMD,[],117.785,-1.43%,NEUTRAL,"12 buy, 10 hold, 4 sell",BUY,"14 buy, 10 hold, 2 sell"
2023-06-02T17:35:57.360000+00:00,"$AAPL

Getting closer to ATH",https://twitter.com/ShardiB2/status/1664660152178409476,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '180.5', 'percentage_change': '+0.23%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 8 hold, 3 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 9 hold, 3 sell'}]",Bearish,['$AAPL'],$AAPL,[],180.5,+0.23%,BUY,"15 buy, 8 hold, 3 sell",BUY,"14 buy, 9 hold, 3 sell"
2023-06-02T10:56:22.161000+00:00,"The $NASDAQ on an impressive rally led by $AAPL which is almost at All time highs again.

Currently at the golden pocket fibonacci retracement so an interesting area to watch.

To trade Indices, FX & Commodities using Crypto, consider trying out: http://u.primexbt.com/DaanCrypto",https://twitter.com/DaanCrypto/status/1664586724352176128,"DaanCrypto tweeted about AAPL, NASDAQ",tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '180.09', 'percentage_change': '+1.58%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 10 hold, 1 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 10 hold, 0 sell'}, {'ticker': '$NASDAQ', 'exchanges': [], 'price': None, 'percentage_change': None}]",Bullish,"['$AAPL', '$NASDAQ']",$AAPL,[],180.09,+1.58%,BUY,"15 buy, 10 hold, 1 sell",STRONG_BUY,"16 buy, 10 hold, 0 sell"
2023-06-02T10:09:18.374000+00:00,"Probably nothing….😉🍎

$AAPL 

> [@carlquintanilla](https://twitter.com/carlquintanilla):
> MORGAN STANLEY: Near term, “AR/VR is <1% of revs but .. has the potential to become Apple's next $20B+ compute platform.”
> 
> Ups target to $190. $AAPL",https://twitter.com/ShardiB2/status/1664574879671234561,ShardiB2 🔁 carlquintanilla about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '180.09', 'percentage_change': '+1.58%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 10 hold, 1 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 10 hold, 0 sell'}]",Bearish,['$AAPL'],$AAPL,[],180.09,+1.58%,BUY,"15 buy, 10 hold, 1 sell",STRONG_BUY,"16 buy, 10 hold, 0 sell"
2023-06-01T21:17:28.067000+00:00,"$AMD

Another bubbly semiconductor stock on its way to destruction.

Should see sub $40 by H1 2024.",https://twitter.com/MFHoz/status/1664380640588865538,MFHoz tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '119.47', 'percentage_change': '+1.05%', '4h_ta_result': 'BUY', '4h_ta_details': '13 buy, 10 hold, 3 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 10 hold, 2 sell'}]",Bearish,['$AMD'],$AMD,[],119.47,+1.05%,BUY,"13 buy, 10 hold, 3 sell",BUY,"14 buy, 10 hold, 2 sell"
2023-06-01T19:31:42.004000+00:00,"$NVDA 

Key daily resistance back test",https://twitter.com/Nebraskangooner/status/1664354022248046592,Nebraskangooner tweeted about NVDA,tweet,"[{'ticker': '$NVDA', 'exchanges': [], 'price': '395.67', 'percentage_change': '+4.38%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 10 hold, 1 sell', '1d_ta_result': 'BUY', '1d_ta_details': '15 buy, 9 hold, 2 sell'}]",Neutral,['$NVDA'],$NVDA,[],395.67,+4.38%,BUY,"15 buy, 10 hold, 1 sell",BUY,"15 buy, 9 hold, 2 sell"
2023-06-01T17:05:40.301000+00:00,"😉✅ 

> [@Investingcom](https://twitter.com/Investingcom):
> ⚠️BREAKING:
> 
> *APPLE STOCK RISES TO NEW 52-WEEK HIGH, REACHES HIGHEST SINCE JANUARY 2022 
> 
> http://investing.com/equities/apple-computer-inc?utm_source=Twitter&utm_medium=social&utm_campaign=official_account
> 
> $AAPL",https://twitter.com/ShardiB2/status/1664317272280776725,ShardiB2 🔁 Investingcom about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '179.97', 'percentage_change': '+1.51%', '4h_ta_result': 'STRONG_BUY', '4h_ta_details': '16 buy, 10 hold, 0 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 10 hold, 0 sell'}]",Bearish,['$AAPL'],$AAPL,[],179.97,+1.51%,STRONG_BUY,"16 buy, 10 hold, 0 sell",STRONG_BUY,"16 buy, 10 hold, 0 sell"
2023-06-01T14:47:07.928000+00:00,"You guys know I’m going to be right on this and make 500k right in front of you right?

$AAPL

I added more on the open this morn

Get rich or die trying",https://twitter.com/ShardiB2/status/1664282408991219715,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '179.1', 'percentage_change': '+1.03%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 9 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '15 buy, 9 hold, 2 sell'}]",Bullish,['$AAPL'],$AAPL,[],179.1,+1.03%,BUY,"15 buy, 9 hold, 2 sell",BUY,"15 buy, 9 hold, 2 sell"
2023-05-31T20:01:19.968000+00:00,"$NVDA

Nasty evening star at key weekly resistance.",https://twitter.com/Nebraskangooner/status/1663999094442868738,Nebraskangooner tweeted about NVDA,tweet,"[{'ticker': '$NVDA', 'exchanges': [], 'price': '378.39', 'percentage_change': '-6.0%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 9 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 6 hold, 6 sell'}]",Bullish,['$NVDA'],$NVDA,[],378.39,-6.0%,BUY,"15 buy, 9 hold, 2 sell",BUY,"14 buy, 6 hold, 6 sell"
2023-05-31T18:37:57.191000+00:00,"Aths are inevitable for $amzn 

Check the clouds now. 

> [@HackermanAce](https://twitter.com/HackermanAce):
> $amzn 1 week setup forming!  Lets consolidate a little more before a cloud push.",https://twitter.com/HackermanAce/status/1663978106661552136,HackermanAce 🔁 HackermanAce about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '120.22', 'percentage_change': '-1.2%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 10 hold, 1 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 9 hold, 3 sell'}]",Bullish,['$AMZN'],$AMZN,[],120.22,-1.2%,BUY,"15 buy, 10 hold, 1 sell",BUY,"14 buy, 9 hold, 3 sell"
2023-05-31T17:25:18.004000+00:00,"Gave you 2 new ones, $AAPL and $PATH

Both doing well today, don't sleep on $PATH IMO 

I am long about 150 calls on this",https://twitter.com/ShardiB2/status/1663959822327316480,"ShardiB2 tweeted about AAPL, PATH",tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '178.65', 'percentage_change': '+0.76%', '4h_ta_result': 'STRONG_BUY', '4h_ta_details': '16 buy, 10 hold, 0 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 10 hold, 0 sell'}, {'ticker': '$PATH', 'exchanges': [], 'price': '17.46', 'percentage_change': '+5.1%', '4h_ta_result': 'STRONG_BUY', '4h_ta_details': '16 buy, 10 hold, 0 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 10 hold, 0 sell'}]",Bullish,"['$AAPL', '$PATH']",$AAPL,[],178.65,+0.76%,STRONG_BUY,"16 buy, 10 hold, 0 sell",STRONG_BUY,"16 buy, 10 hold, 0 sell"
2023-05-31T15:55:22.988000+00:00,"$NVDA

S/R test",https://twitter.com/ShardiB2/status/1663937198289301506,ShardiB2 tweeted about NVDA,tweet,"[{'ticker': '$NVDA', 'exchanges': [], 'price': '387.47', 'percentage_change': '-3.52%', '4h_ta_result': 'BUY', '4h_ta_details': '14 buy, 8 hold, 4 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 6 hold, 6 sell'}]",Neutral,['$NVDA'],$NVDA,[],387.47,-3.52%,BUY,"14 buy, 8 hold, 4 sell",BUY,"14 buy, 6 hold, 6 sell"
2023-05-31T14:47:12.997000+00:00,"Ok, added almost 300 $AAPL July 7 285 calls

Degens gotta degen

Wish me luck

I either make hundreds of thousands or lose 75k... oooh the pressure!",https://twitter.com/ShardiB2/status/1663920043233615874,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '177.95', 'percentage_change': '+0.37%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 9 hold, 2 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '16 buy, 9 hold, 1 sell'}]",Bullish,['$AAPL'],$AAPL,[],177.95,+0.37%,BUY,"15 buy, 9 hold, 2 sell",STRONG_BUY,"16 buy, 9 hold, 1 sell"
2023-05-31T14:11:10.571000+00:00,"$NVDA back below 1 trillion. A natural resistance for sure as it's quite the accomplishment to be valued that much.  

> [@IncomeSharks](https://twitter.com/IncomeSharks):
> $NVDA stock hitting a 1 trillion marketcap. The size of almost the entire #Crypto market",https://twitter.com/IncomeSharks/status/1663910968592670720,IncomeSharks 🔁 IncomeSharks about NVDA,tweet,"[{'ticker': '$NVDA', 'exchanges': [], 'price': '393.79', 'percentage_change': '-1.86%', '4h_ta_result': 'BUY', '4h_ta_details': '14 buy, 7 hold, 5 sell', '1d_ta_result': 'BUY', '1d_ta_details': '14 buy, 7 hold, 5 sell'}]",Bearish,['$NVDA'],$NVDA,[],393.79,-1.86%,BUY,"14 buy, 7 hold, 5 sell",BUY,"14 buy, 7 hold, 5 sell"
2023-05-31T12:57:38.342000+00:00,"The Semiconductor Value Chain

After $NVDA's strong guidance last week, we decided to update our infographic explaining the complex industry dynamics of semiconductor manufacturing:",https://twitter.com/reciknows/status/1663892464934191104,reciknows 🔁 Quartr_App about NVDA,tweet,"[{'ticker': '$NVDA', 'exchanges': [], 'price': '401.11', 'percentage_change': '+2.9%', '4h_ta_result': 'BUY', '4h_ta_details': '16 buy, 5 hold, 5 sell', '1d_ta_result': 'BUY', '1d_ta_details': '16 buy, 8 hold, 2 sell'}]",Bullish,['$NVDA'],$NVDA,[],401.11,+2.9%,BUY,"16 buy, 5 hold, 5 sell",BUY,"16 buy, 8 hold, 2 sell"
2023-05-31T01:10:07.050000+00:00,"Umm… We all seeing this?

$AAPL",https://twitter.com/ShardiB2/status/1663714411591131142,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '177.3', 'percentage_change': '+1.05%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 9 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '16 buy, 8 hold, 2 sell'}]",Bearish,['$AAPL'],$AAPL,[],177.3,+1.05%,BUY,"15 buy, 9 hold, 2 sell",BUY,"16 buy, 8 hold, 2 sell"
2023-05-30T20:27:47.717000+00:00,$AAPL (daily) Took over a year to get back to this level. Shooting star. Still holding the ascending wedge pattern.,https://twitter.com/kpak82/status/1663643366544793601,kpak82 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '177.3', 'percentage_change': '+1.05%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 9 hold, 2 sell', '1d_ta_result': 'BUY', '1d_ta_details': '16 buy, 8 hold, 2 sell'}]",Bearish,['$AAPL'],$AAPL,[],177.3,+1.05%,BUY,"15 buy, 9 hold, 2 sell",BUY,"16 buy, 8 hold, 2 sell"
2023-05-30T20:00:22.660000+00:00,$NVDA (daily) shooting star at all time highs with RSI 85,https://twitter.com/kpak82/status/1663636464926699521,kpak82 tweeted about NVDA,tweet,"[{'ticker': '$NVDA', 'exchanges': [], 'price': '401.14', 'percentage_change': '+2.91%', '4h_ta_result': 'BUY', '4h_ta_details': '15 buy, 5 hold, 6 sell', '1d_ta_result': 'BUY', '1d_ta_details': '16 buy, 8 hold, 2 sell'}]",Bullish,['$NVDA'],$NVDA,[],401.14,+2.91%,BUY,"15 buy, 5 hold, 6 sell",BUY,"16 buy, 8 hold, 2 sell"
2023-05-30T16:07:50.744000+00:00,"$AMZN broke above HTF resistance dating back to the November 2021 high leading the way in the e-commerce rebound

Not expecting any violent moves, but I do like this as a HTF bullish momentum shift for the sector",https://twitter.com/CryptoKaleo/status/1663577944864747522,CryptoKaleo tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '121.24', 'percentage_change': '+0.93%', '4h_ta_result': 'STRONG_BUY', '4h_ta_details': '16 buy, 9 hold, 1 sell', '1d_ta_result': 'STRONG_BUY', '1d_ta_details': '17 buy, 8 hold, 1 sell'}]",Bullish,['$AMZN'],$AMZN,[],121.24,+0.93%,STRONG_BUY,"16 buy, 9 hold, 1 sell",STRONG_BUY,"17 buy, 8 hold, 1 sell"
